product_id,product_name,price,total_sales,chiffre_affaires,zscore,premium
3847,Pierre Jean Villa Saint-Joseph Préface 2018,24.2,6.0,145.2,-0.2982013923888578,False
3849,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,34.3,0.0,0.0,0.06497046532363923,False
3850,Pierre Jean Villa Crozes-Hermitage Accroche Coeur 2018,20.8,0.0,0.0,-0.4204572652821736,False
4032,Pierre Jean Villa IGP Collines Rhodaniennes Gamine 2018,14.1,3.0,42.3,-0.6613732501013548,False
4039,Pierre Jean Villa Côte Rôtie Carmina 2017,46.0,0.0,0.0,0.4856744985153439,False
4040,Pierre Jean Villa Saint-Joseph Saut De l'Ange 2018,34.3,0.0,0.0,0.06497046532363923,False
4041,Pierre Gaillard Condrieu 2018,32.7,0.0,0.0,0.00743828984443198,False
4042,Pierre Gaillard Cornas 2017,31.2,7.0,218.4,-0.04649812466732514,False
4043,Pierre Gaillard Côte Rôtie Esprit de Blonde 2017,60.0,3.0,180.0,0.9890810339584092,False
4045,Pierre Gaillard Côte Rôtie 2018,42.6,14.0,596.4,0.3634186256220281,False
4046,Pierre Gaillard Côte Rôtie Rose Pourpre 2017,80.0,6.0,480.0,1.7082332274485024,False
4047,Pierre Gaillard Côtes-du-Rhône Blanc Les Gendrines 2018,18.3,0.0,0.0,-0.5103512894684352,False
4048,Pierre Gaillard Saint-Joseph Rouge Clos de Cuminaille 2018,22.8,7.0,159.6,-0.34854204593316424,False
4049,Pierre Gaillard Saint-Joseph Rouge 2018,19.3,1.0,19.3,-0.4743936797939306,False
4050,Pierre Gaillard Saint-Joseph Blanc 2019,21.8,6.0,130.8,-0.3844996556076689,False
4051,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,7.7,6.0,46.2,-0.8915019520181847,False
4052,Clos du Mont-Olivet Châteauneuf-du-Pape Blanc 2019,33.7,6.0,202.20000000000002,0.043395899518936645,False
4053,Clos du Mont-Olivet Châteauneuf-du-Pape 2012,44.3,23.0,1018.9,0.42454656206868585,False
4054,Clos du Mont-Olivet Châteauneuf-du-Pape Cuvée du Papet 2018,71.6,10.0,716.0,1.4061893061826631,False
4056,Clos du Mont-Olivet Côtes-du-Rhône Vieilles Vignes 2018,12.7,10.0,127.0,-0.7117139036456614,False
4057,Mourgues du Grès Costières de Nîmes Galets Dorés 2019,8.7,18.0,156.6,-0.85554434234368,False
4058,Mourgues du Grès Costières de Nîmes Galets Rouges 2019,8.7,11.0,95.69999999999999,-0.85554434234368,False
4059,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,8.7,7.0,60.89999999999999,-0.85554434234368,False
4060,Mourgues du Grès Costières de Nîmes Terre d'Argence 2017,11.9,9.0,107.10000000000001,-0.7404799913852652,False
4062,Mourgues du Grès IGP Pont du Gard Terre d'Argence 2018,11.9,3.0,35.7,-0.7404799913852652,False
4063,Mourgues du Grès Costières de Nîmes Terre de Feu 2017,14.5,3.0,43.5,-0.646990206231553,False
4064,Oratoire Saint Martin Cairanne Rouge Réserve des Seigneurs 2017,14.4,3.0,43.2,-0.6505859671990035,False
4065,Oratoire Saint Martin Cairanne Rouge Les Douyes 2016,19.5,0.0,0.0,-0.4672021578590297,False
4066,Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016,20.8,20.0,416.0,-0.4204572652821736,False
4067,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,22.0,19.0,418.0,-0.377308133672768,False
